17.2779936778596	0	97.9883714247147	1
12.2173864949128	12.2173864949128	69.2882419118419	0.707106781186548
1.05797198266395E-15	17.2779936778596	97.9883714247147	1
-12.2173864949128	12.2173864949128	69.2882419118419	0.707106781186548
-17.2779936778596	2.11594396532789E-15	97.9883714247147	1
-12.2173864949128	-12.2173864949128	69.2882419118419	0.707106781186548
-3.17391594799184E-15	-17.2779936778596	97.9883714247147	1
12.2173864949128	-12.2173864949128	69.2882419118419	0.707106781186548
17.2779936778596	0	97.9883714247147	1
56.9877571170587	0	81.6047663700173	0.907143987704983
40.2964295020842	40.2964295020842	57.7032836773831	0.6414476652188
3.48949371719964E-15	56.9877571170587	81.6047663700173	0.907143987704983
-40.2964295020842	40.2964295020842	57.7032836773831	0.6414476652188
-56.9877571170587	6.97898743439928E-15	81.6047663700173	0.907143987704983
-40.2964295020842	-40.2964295020842	57.7032836773831	0.6414476652188
-1.04684811515989E-14	-56.9877571170587	81.6047663700173	0.907143987704983
40.2964295020842	-40.2964295020842	57.7032836773831	0.6414476652188
56.9877571170587	0	81.6047663700173	0.907143987704983
86.1025403784439	0	50	1
60.8836901789862	60.8836901789862	35.3553390593274	0.707106781186548
5.27226002364585E-15	86.1025403784439	50	1
-60.8836901789862	60.8836901789862	35.3553390593274	0.707106781186548
-86.1025403784439	1.05445200472917E-14	50	1
-60.8836901789862	-60.8836901789862	35.3553390593274	0.707106781186548
-1.58167800709376E-14	-86.1025403784439	50	1
60.8836901789862	-60.8836901789862	35.3553390593274	0.707106781186548
86.1025403784439	0	50	1
85.3525403784439	0	49.5	1
60.3533600930963	60.3533600930963	35.0017856687341	0.707106781186548
5.22633576867783E-15	85.3525403784439	49.5	1
-60.3533600930963	60.3533600930963	35.0017856687341	0.707106781186548
-85.3525403784439	1.04526715373557E-14	49.5	1
-60.3533600930963	-60.3533600930963	35.0017856687341	0.707106781186548
-1.56790073060335E-14	-85.3525403784439	49.5	1
60.3533600930963	-60.3533600930963	35.0017856687341	0.707106781186548
85.3525403784439	0	49.5	1
84.6025403784439	0	49	1
59.8230300072064	59.8230300072064	34.6482322781408	0.707106781186548
5.1804115137098E-15	84.6025403784439	49	1
-59.8230300072063	59.8230300072064	34.6482322781408	0.707106781186548
-84.6025403784439	1.03608230274196E-14	49	1
-59.8230300072064	-59.8230300072063	34.6482322781408	0.707106781186548
-1.55412345411294E-14	-84.6025403784439	49	1
59.8230300072063	-59.8230300072064	34.6482322781408	0.707106781186548
84.6025403784439	0	49	1
84.6025403784439	0	47.5	1
59.8230300072064	59.8230300072064	33.587572106361	0.707106781186548
5.1804115137098E-15	84.6025403784439	47.5	1
-59.8230300072064	59.8230300072064	33.587572106361	0.707106781186548
-84.6025403784439	1.03608230274196E-14	47.5	1
-59.8230300072064	-59.8230300072064	33.587572106361	0.707106781186548
-1.55412345411294E-14	-84.6025403784439	47.5	1
59.8230300072063	-59.8230300072064	33.587572106361	0.707106781186548
84.6025403784439	0	47.5	1
84.6025403784439	0	46	1
59.8230300072064	59.8230300072064	32.5269119345812	0.707106781186548
5.1804115137098E-15	84.6025403784439	46	1
-59.8230300072063	59.8230300072064	32.5269119345812	0.707106781186548
-84.6025403784439	1.03608230274196E-14	46	1
-59.8230300072064	-59.8230300072063	32.5269119345812	0.707106781186548
-1.55412345411294E-14	-84.6025403784439	46	1
59.8230300072063	-59.8230300072064	32.5269119345812	0.707106781186548
84.6025403784439	0	46	1
